Date,High,Low,Open,Close,Volume,Adj Close
2019-07-09,56.689998626708984,56.040000915527344,56.369998931884766,56.34000015258789,19564000,56.34000015258789
2019-07-10,57.650001525878906,56.599998474121094,56.689998626708984,57.130001068115234,19362600,57.130001068115234
2019-07-11,57.619998931884766,56.91999816894531,57.369998931884766,57.29999923706055,15994600,57.29999923706055
2019-07-12,57.9900016784668,57.56999969482422,57.58000183105469,57.95000076293945,13660400,57.95000076293945
2019-07-15,58.22999954223633,57.869998931884766,58.0,58.04999923706055,8809700,58.04999923706055
2019-07-16,58.2599983215332,57.459999084472656,58.130001068115234,57.619998931884766,11501100,57.619998931884766
2019-07-17,57.790000915527344,57.189998626708984,57.56999969482422,57.209999084472656,9266900,57.209999084472656
2019-07-18,57.790000915527344,56.900001525878906,57.04999923706055,57.7400016784668,10292900,57.7400016784668
2019-07-19,58.06999969482422,57.31999969482422,57.810001373291016,57.36000061035156,13882400,57.36000061035156
2019-07-22,58.0099983215332,57.369998931884766,57.459999084472656,57.72999954223633,10485600,57.72999954223633
2019-07-23,58.099998474121094,57.47999954223633,58.060001373291016,57.709999084472656,12692200,57.709999084472656
2019-07-24,57.68000030517578,57.11000061035156,57.58000183105469,57.22999954223633,18177000,57.22999954223633
2019-07-25,57.5,56.369998931884766,57.36000061035156,56.619998931884766,15127200,56.619998931884766
2019-07-26,56.84000015258789,56.369998931884766,56.68000030517578,56.529998779296875,15243000,56.529998779296875
2019-07-29,57.150001525878906,56.540000915527344,56.689998626708984,56.93000030517578,12051100,56.93000030517578
2019-07-30,56.900001525878906,56.349998474121094,56.849998474121094,56.470001220703125,9623400,56.470001220703125
2019-07-31,56.83000183105469,54.900001525878906,56.33000183105469,55.400001525878906,17441200,55.400001525878906
2019-08-01,56.88999938964844,55.15999984741211,55.84000015258789,55.38999938964844,19020600,55.38999938964844
2019-08-02,54.31999969482422,52.58000183105469,54.220001220703125,53.25,29021900,53.25
2019-08-05,52.540000915527344,50.939998626708984,52.38999938964844,51.369998931884766,29931800,51.369998931884766
2019-08-06,52.72999954223633,51.599998474121094,51.95000076293945,52.599998474121094,20708400,52.599998474121094
2019-08-07,52.4900016784668,51.209999084472656,51.83000183105469,52.34000015258789,23878000,52.34000015258789
2019-08-08,53.36000061035156,52.599998474121094,52.790000915527344,53.15999984741211,21026382,53.15999984741211
